name,id,star,url,comment
拯救大兵瑞恩,1292849,8.8,https://movie.douban.com/subject/1292849/,
玛丽和马克思,3072124,8.9,https://movie.douban.com/subject/3072124/,
西西里的美丽传说,1292402,8.7,https://movie.douban.com/subject/1292402/,
素媛,21937452,9.1,https://movie.douban.com/subject/21937452/,
心灵捕手,1292656,8.7,https://movie.douban.com/subject/1292656/,
幽灵公主,1297359,8.8,https://movie.douban.com/subject/1297359/,
第六感,1297630,8.8,https://movie.douban.com/subject/1297630/,
阳光灿烂的日子,1291875,8.7,https://movie.douban.com/subject/1291875/,
让子弹飞,3742360,8.7,https://movie.douban.com/subject/3742360/,
大鱼,1291545,8.7,https://movie.douban.com/subject/1291545/,
射雕英雄传之东成西就,1316510,8.7,https://movie.douban.com/subject/1316510/,
春光乍泄,1292679,8.7,https://movie.douban.com/subject/1292679/,
大闹天宫,1418019,9.2,https://movie.douban.com/subject/1418019/,
阳光姐妹淘,4917726,8.8,https://movie.douban.com/subject/4917726/,
重庆森林,1291999,8.6,https://movie.douban.com/subject/1291999/,
上帝之城,1292208,8.9,https://movie.douban.com/subject/1292208/,
禁闭岛,2334904,8.6,https://movie.douban.com/subject/2334904/,
甜蜜蜜,1305164,8.7,https://movie.douban.com/subject/1305164/,
致命ID,1297192,8.6,https://movie.douban.com/subject/1297192/,
告白,4268598,8.6,https://movie.douban.com/subject/4268598/,
一一,1292434,8.9,https://movie.douban.com/subject/1292434/,
加勒比海盗,1298070,8.6,https://movie.douban.com/subject/1298070/,
爱在黎明破晓前,1296339,8.7,https://movie.douban.com/subject/1296339/,
萤火虫之墓,1293318,8.7,https://movie.douban.com/subject/1293318/,
阿凡达,1652587,8.6,https://movie.douban.com/subject/1652587/,
风之谷,1291585,8.8,https://movie.douban.com/subject/1291585/,
布达佩斯大饭店,11525673,8.7,https://movie.douban.com/subject/11525673/,
狩猎,6985810,9.0,https://movie.douban.com/subject/6985810/,
断背山,1418834,8.6,https://movie.douban.com/subject/1418834/,
爱在日落黄昏时,1291990,8.7,https://movie.douban.com/subject/1291990/,
侧耳倾听,1297052,8.8,https://movie.douban.com/subject/1297052/,
猫鼠游戏,1305487,8.7,https://movie.douban.com/subject/1305487/,
摩登时代,1294371,9.2,https://movie.douban.com/subject/1294371/,
驯龙高手,2353023,8.7,https://movie.douban.com/subject/2353023/,
海洋,3443389,9.0,https://movie.douban.com/subject/3443389/,
末代皇帝,1293172,8.8,https://movie.douban.com/subject/1293172/,
超脱,5322596,8.7,https://movie.douban.com/subject/5322596/,
哈利·波特与魔法石,1295038,8.6,https://movie.douban.com/subject/1295038/,
幸福终点站,1292274,8.6,https://movie.douban.com/subject/1292274/,
燃情岁月,1295865,8.8,https://movie.douban.com/subject/1295865/,
谍影重重3,1578507,8.7,https://movie.douban.com/subject/1578507/,
穿条纹睡衣的男孩,3008247,8.8,https://movie.douban.com/subject/3008247/,
电锯惊魂,1417598,8.6,https://movie.douban.com/subject/1417598/,
神偷奶爸,3287562,8.5,https://movie.douban.com/subject/3287562/,
菊次郎的夏天,1293359,8.7,https://movie.douban.com/subject/1293359/,
真爱至上,1292401,8.5,https://movie.douban.com/subject/1292401/,
借东西的小人阿莉埃蒂,4202302,8.7,https://movie.douban.com/subject/4202302/,
虎口脱险,1296909,8.9,https://movie.douban.com/subject/1296909/,
岁月神偷,3792799,8.6,https://movie.douban.com/subject/3792799/,
雨人,1291870,8.6,https://movie.douban.com/subject/1291870/,
倩女幽魂,1297447,8.6,https://movie.douban.com/subject/1297447/,
贫民窟的百万富翁,2209573,8.5,https://movie.douban.com/subject/2209573/,
七武士,1295399,9.1,https://movie.douban.com/subject/1295399/,
消失的爱人,21318488,8.7,https://movie.douban.com/subject/21318488/,
记忆碎片,1304447,8.5,https://movie.douban.com/subject/1304447/,
东邪西毒,1292328,8.6,https://movie.douban.com/subject/1292328/,
恐怖直播,21360417,8.7,https://movie.douban.com/subject/21360417/,
疯狂原始人,1907966,8.7,https://movie.douban.com/subject/1907966/,
怪兽电力公司,1291579,8.6,https://movie.douban.com/subject/1291579/,
杀人回忆,1300299,8.6,https://movie.douban.com/subject/1300299/,
穿越时空的少女,1937946,8.6,https://movie.douban.com/subject/1937946/,
卢旺达饭店,1291822,8.8,https://movie.douban.com/subject/1291822/,
红辣椒,1865703,8.8,https://movie.douban.com/subject/1865703/,
魂断蓝桥,1293964,8.8,https://movie.douban.com/subject/1293964/,
恋恋笔记本,1309163,8.5,https://movie.douban.com/subject/1309163/,
黑天鹅,1978709,8.5,https://movie.douban.com/subject/1978709/,
猜火车,1292528,8.5,https://movie.douban.com/subject/1292528/,
英雄本色,1297574,8.7,https://movie.douban.com/subject/1297574/,
傲慢与偏见,1418200,8.4,https://movie.douban.com/subject/1418200/,
喜宴,1303037,8.8,https://movie.douban.com/subject/1303037/,
教父3,1294240,8.7,https://movie.douban.com/subject/1294240/,
雨中曲,1293460,8.9,https://movie.douban.com/subject/1293460/,
完美的世界,1300992,9.0,https://movie.douban.com/subject/1300992/,
玩具总动员3,1858711,8.7,https://movie.douban.com/subject/1858711/,
纵横四海,1295409,8.7,https://movie.douban.com/subject/1295409/,
人工智能,1302827,8.6,https://movie.douban.com/subject/1302827/,
萤火之森,5989818,8.7,https://movie.douban.com/subject/5989818/,
小森林 夏秋篇,25814705,8.9,https://movie.douban.com/subject/25814705/,
我是山姆,1306861,8.8,https://movie.douban.com/subject/1306861/,
喜剧之王,1302425,8.4,https://movie.douban.com/subject/1302425/,
香水,1760622,8.4,https://movie.douban.com/subject/1760622/,
冰川时代,1291578,8.4,https://movie.douban.com/subject/1291578/,
浪潮,2297265,8.7,https://movie.douban.com/subject/2297265/,
撞车,1388216,8.6,https://movie.douban.com/subject/1388216/,
哈利·波特与死亡圣器(下),3011235,8.6,https://movie.douban.com/subject/3011235/,
7号房的礼物,10777687,8.6,https://movie.douban.com/subject/10777687/,
秒速5厘米,2043546,8.4,https://movie.douban.com/subject/2043546/,
朗读者,2213597,8.5,https://movie.douban.com/subject/2213597/,
碧海蓝天,1300960,8.7,https://movie.douban.com/subject/1300960/,
追随,1397546,9.0,https://movie.douban.com/subject/1397546/,
花样年华,1291557,8.4,https://movie.douban.com/subject/1291557/,
罗生门,1291879,8.7,https://movie.douban.com/subject/1291879/,
梦之安魂曲,1292270,8.7,https://movie.douban.com/subject/1292270/,
战争之王,1419936,8.5,https://movie.douban.com/subject/1419936/,
可可西里,1308857,8.6,https://movie.douban.com/subject/1308857/,
海盗电台,3007773,8.6,https://movie.douban.com/subject/3007773/,
一次别离,5964718,8.7,https://movie.douban.com/subject/5964718/,
心迷宫,25917973,8.6,https://movie.douban.com/subject/25917973/,
唐伯虎点秋香,1306249,8.3,https://movie.douban.com/subject/1306249/,
超能陆战队,11026735,8.6,https://movie.douban.com/subject/11026735/,
时空恋旅人,10577869,8.6,https://movie.douban.com/subject/10577869/,
谍影重重2,1308767,8.5,https://movie.douban.com/subject/1308767/,
谍影重重,1304102,8.5,https://movie.douban.com/subject/1304102/,
迁徙的鸟,1292281,9.1,https://movie.douban.com/subject/1292281/,
荒野生存,1905462,8.6,https://movie.douban.com/subject/1905462/,
地球上的星星,2363506,8.8,https://movie.douban.com/subject/2363506/,
蝙蝠侠：黑暗骑士崛起,3395373,8.5,https://movie.douban.com/subject/3395373/,
阿飞正传,1305690,8.5,https://movie.douban.com/subject/1305690/,
绿里奇迹,1300374,8.7,https://movie.douban.com/subject/1300374/,
勇闯夺命岛,1292728,8.5,https://movie.douban.com/subject/1292728/,
燕尾蝶,1307793,8.6,https://movie.douban.com/subject/1307793/,
恐怖游轮,3011051,8.3,https://movie.douban.com/subject/3011051/,
荒蛮故事,24750126,8.7,https://movie.douban.com/subject/24750126/,
惊魂记,1293181,8.8,https://movie.douban.com/subject/1293181/,
卡萨布兰卡,1296753,8.6,https://movie.douban.com/subject/1296753/,
魔女宅急便,1307811,8.4,https://movie.douban.com/subject/1307811/,
再次出发之纽约遇见你,6874403,8.5,https://movie.douban.com/subject/6874403/,
达拉斯买家俱乐部,1793929,8.6,https://movie.douban.com/subject/1793929/,
小森林 冬春篇,25814707,8.9,https://movie.douban.com/subject/25814707/,
英国病人,1291853,8.4,https://movie.douban.com/subject/1291853/,
这个男人来自地球,2300586,8.5,https://movie.douban.com/subject/2300586/,
变脸,1292659,8.4,https://movie.douban.com/subject/1292659/,
东京物语,1291568,9.2,https://movie.douban.com/subject/1291568/,
终结者2：审判日,1291844,8.5,https://movie.douban.com/subject/1291844/,
未麻的部屋,1395091,8.8,https://movie.douban.com/subject/1395091/,
叫我第一名,4798888,8.6,https://movie.douban.com/subject/4798888/,
E.T. 外星人,1294638,8.5,https://movie.douban.com/subject/1294638/,
被解救的姜戈,6307447,8.5,https://movie.douban.com/subject/6307447/,
牯岭街少年杀人事件,1292329,8.7,https://movie.douban.com/subject/1292329/,
爆裂鼓手,25773932,8.6,https://movie.douban.com/subject/25773932/,
末路狂花,1291992,8.7,https://movie.douban.com/subject/1291992/,
穆赫兰道,1292217,8.3,https://movie.douban.com/subject/1292217/,
发条橙,1292233,8.4,https://movie.douban.com/subject/1292233/,
哪吒闹海,1307315,8.8,https://movie.douban.com/subject/1307315/,
忠犬八公物语,1959195,9.0,https://movie.douban.com/subject/1959195/,
源代码,3075287,8.3,https://movie.douban.com/subject/3075287/,
非常嫌疑犯,1292214,8.6,https://movie.douban.com/subject/1292214/,
黑客帝国3：矩阵革命,1302467,8.5,https://movie.douban.com/subject/1302467/,
新龙门客栈,1292287,8.4,https://movie.douban.com/subject/1292287/,
美国丽人,1292062,8.4,https://movie.douban.com/subject/1292062/,
青蛇,1303394,8.4,https://movie.douban.com/subject/1303394/,
黄金三镖客,1401118,9.1,https://movie.douban.com/subject/1401118/,
上帝也疯狂,1297478,8.6,https://movie.douban.com/subject/1297478/,
爱·回家,1299361,9.0,https://movie.douban.com/subject/1299361/,
无耻混蛋,1438652,8.4,https://movie.douban.com/subject/1438652/,
勇士,3217169,8.9,https://movie.douban.com/subject/3217169/,
初恋这件小事,4739952,8.2,https://movie.douban.com/subject/4739952/,
城市之光,1293908,9.2,https://movie.douban.com/subject/1293908/,
曾经,2053515,8.3,https://movie.douban.com/subject/2053515/,
蓝色大门,1308575,8.2,https://movie.douban.com/subject/1308575/,
麦兜故事,1302476,8.5,https://movie.douban.com/subject/1302476/,
暖暖内含光,1308777,8.4,https://movie.douban.com/subject/1308777/,
蝴蝶,1292056,8.6,https://movie.douban.com/subject/1292056/,
无敌破坏王,6534248,8.6,https://movie.douban.com/subject/6534248/,
与狼共舞,1293764,8.9,https://movie.douban.com/subject/1293764/,
巴黎淘气帮,3157605,8.6,https://movie.douban.com/subject/3157605/,
大卫·戈尔的一生,1305725,8.7,https://movie.douban.com/subject/1305725/,
遗愿清单,1867345,8.5,https://movie.douban.com/subject/1867345/,
国王的演讲,4023638,8.3,https://movie.douban.com/subject/4023638/,
血钻,1428175,8.5,https://movie.douban.com/subject/1428175/,
夜访吸血鬼,1299327,8.3,https://movie.douban.com/subject/1299327/,
偷拐抢骗,1301171,8.5,https://movie.douban.com/subject/1301171/,
两小无猜,1308817,8.2,https://movie.douban.com/subject/1308817/,
爱在暹罗,2365260,8.3,https://movie.douban.com/subject/2365260/,
荒岛余生,1298653,8.4,https://movie.douban.com/subject/1298653/,
中央车站,1292218,8.7,https://movie.douban.com/subject/1292218/,
模仿游戏,10463953,8.5,https://movie.douban.com/subject/10463953/,
月球,3073124,8.5,https://movie.douban.com/subject/3073124/,
千钧一发,1300117,8.7,https://movie.douban.com/subject/1300117/,
罪恶之城,1309027,8.4,https://movie.douban.com/subject/1309027/,
疯狂的石头,1862151,8.2,https://movie.douban.com/subject/1862151/,
寿司之神,6146955,8.8,https://movie.douban.com/subject/6146955/,
枪火,1300741,8.6,https://movie.douban.com/subject/1300741/,
我爱你,5908478,9.0,https://movie.douban.com/subject/5908478/,
爱在午夜降临前,10808442,8.7,https://movie.douban.com/subject/10808442/,
廊桥遗梦,1293929,8.5,https://movie.douban.com/subject/1293929/,
角斗士,1293530,8.4,https://movie.douban.com/subject/1293530/,
假如爱有天意,1304073,8.2,https://movie.douban.com/subject/1304073/,
黑鹰坠落,1291824,8.5,https://movie.douban.com/subject/1291824/,
导盲犬小Q,1316572,8.4,https://movie.douban.com/subject/1316572/,
